It was a very small but well organized airport with one exception  they mixed 3 flights at the same luggage claim and it was a bit messy,dbv
A small airport easy to navigate. Security was fast. Not much in the way of refreshments available and like all airports they are overpriced. Airport is a fair distance from Dubrovnik and taxies are expensive but an airport bus is available and relatively frequent. Arrivals might involve small queue at immigration,dbv
The airprot was very tiny and crowded. Long queues and lots of noise everywhere. Did not really enjoy the design or how the airprot is built.,dbv
Nice small airport although getting bigger but security check fast. Airport though is a long way from Dubrovnik and costs in the region of Euro35-40 in taxi to get there,dbv
Most shops closed in winter. Wifi only free for 30 min. If passengers checked in online  they cannot print boarding pass at automatic machine.,dbv
The airport is about the same size as Doncaster Sheffield (Robin Hood) Airport  however due to the great amount of passengers the airport is very crowded  and not what one could call a relaxed atmosphere.,dbv
Check-in was super fast and stuff was so friendly. Security check was also fast even it was so detailed. Terminal facilities is so good for small airport like this one in Dubrovnik; good wifi  comfy chairs  food is also good ...,dbv
Many times you have to go to the plane by bus. Immigration is very quick. The baggage arrives fast o the belt.,dbv
The airport got almost empty in the end of the morning  no other flight being scheduled 1h before or after mine. Therefore  security checks were very fast  but the domestic departure side is small and the only 2 shops were closed when I first arriver 2 hours before departure.,dbv
A complete zoo from rental car return to check in chaos to boarding. Lovely city  gorgeous country  kind people in general  but the airport was very disorganised. Check in opened 75 minutes prior to original flight time. Then flight delayed 40 minutes.,dbv
No drinking water fountains available so that they can charge £3 for a bottle of water (BA only charges £1.80). "Last call" was announced before boarding time  panicked then had to wait 10 minutes in a bus - BA is not important enough to warrant one of their air-bridges.,dbv
New terminal as well  easy to navigate  staff is polite and they cooperate in every problem. There is no more croud of people waiting... Thumb up!,dbv
Easy simple airport  although not much choice of eating places. Food was nice but no option for a hot meal. Airport was easy to use though. Some departure gates (those that use a jetty) are upstairs  and bus departure gates are downstairs.,dbv
Good well laid out airport on top of a hill. Easy to get to from where we were staying in Cavtat but a bit of a trek if you're staying in Dubrovnik. That said  the drive is very scenic  or  if you really want to arrive into Dubrovnik in style take a boat from Cavtat! Buses to and from aircraft are large and hold plenty of people. Terminal is clean and well presented  and the Croatian people are friendly and accommodating.,dbv
Nice and clean airport. IT is only 5 Km from my home  so I can leave home only 40 minutes before flight. There is a work in progress  because of a new terminal being built  but airport functions are not interrupted by that.,dbv
Small but nice airport. A ramp would be more convenient for people carrying cabin luggage  instead of the stairs that lay down between the terminal building and the airplanes. The best airport in south eastern Europe I've been so far!,dbv
Not a lot of seating areas but clean,dbv
Miellyttävä,dbv
Small but sufficient terminal. They should open security control for domestic flights a little earlier.,dbv
Den kunne trengt et par barer til: lang kø utenfor alle! Flyplassen ser moderne ut fra utsiden  men ikke helt oppdatert inne.,dbv
Small terminal  crowded and expansive. So many stairs no escalator or easy access lift.,dbv
Nice for a regional airport,dbv
flew into Budva Tivat,dbv
It's a small airport situated on a beatiful hill. The terminal is modern and comfortable  personally i found that there were not so many shops inside  especially the Duty Free one is non very supplied,dbv
Osijek airport is a very small regional airport located approx. 20km out of the city center of Osijek. Unfortunately  there is no bus connection  only taxi for ~80HRK o/w. Security check took a while as only one lane exists.,osi
Veldig liten flyplass med kun en bar av servering/butikker. Få destinasjoner er det også for en by med 120 000 innbyggere (to sommerruter i uken). Ingen ventende drosjer utenfor flyplassen  dårlig!,osi
3 flights checking in at once all leaving around the same time. Airport too small to handle that many people at once at check in and through security.,puy
Domestic departure gate is without A/C and during the summer that is not normal! Nothing to buy at departure gate as well.,puy
For s very small airport I was surprised by how good Pula airport was  Upon arrival immigration was very smooth and bags arrived quickly. On the return trip  checkin was efficient as was security.,puy
They didn't announce the delay of our flight in the gate displays nor there was any staff member to inform. We just sat there waiting for the plane to arrive.,puy
As other travellers have noted  Pula is a small airport. Access from the road is first class and everything inside the airport works smoothly. Plenty of seating. One of my favourite airports.,puy
This is a very small airport  only 4 gates. It is well organized and the atmosphere is good. Old fashioned check-in with paper boarding passes  split and the larger part collected at the gate. Passport control when we arrives  Croatia not part of Schengen agreement. Effective and did not take too long time. Overall  a good experience for a vacation week in Croatia.,puy
Nice little airport with very friendly ground staff. Everything is located closely together and it doesn't take one very long to check in  go through the security check  etc. Unfortunately  the WiFi was terribly slow.,puy
Small  but cool airport with great people who works there. Airport have own exit from motorway and that is good. I said  airport is small  but is nice and functional. For me  its stupid that the gates are on the floor so older people have problem there. But  its ok  you need more flights and that aiport will be more better in future! :),puy
Small but nice airport with own exit from motorway. Friendly stuff  easy to find everything what you need. The gates are on floor  so you must use ladder to go in plane. Like this airport  much better than airport in Rijeka.,puy
Деревенский аэропорт.,puy
A somehow basic terminal infrastructure with the charme of the post-communist era. Premises however are clean  well arranged and efficiently organized. Traffic peak solely during summer season  during the rest of the year  nothing doing ;-),puy
Very small airport. No facilities for arriving passengers  for departing passengers only a hall with a few taxfree shops. Whole airport building looks quite sombre. There is a small panorama terrace located on the roof  accessible for dep. passengers,puy
Love the 70s style terminal  only arrived looked very basic and hasn't been updated from the feeling when walking through,rjk
It is a nice airport with nice and professional staff. Fast check in and securty. Everything was going smooth. I am always happy when i take off from Rijeka. Great car rental service at Last minute rent a car. Great vacation.I recommend to everyone.,rjk
Great great airport with beautiful nature and very friendly people. The food is excellent. Outside is a very peaceful and hear only the sounds of birds. Most beautiful island. I recommend to everyone.,rjk
Like in the Sowjet Union in the 1950/60s... Duty free closed during the season  coffee shop with one slow girl behind the bar and an open terrace to look after the planes (and to announcements about boarding or something like this)... It's not 2013!,rjk
Really bad airport. check-in and security control lasted approximately 1h even though only 40 people were travelling. NOBODY SPEAK ENGLISH THERE!,rjk
I love Split airport  as everything is always speedy  and everyone who works there is so nice towards everyone.,spu
The split airport was good on arrival  however returning to departures. Security staff were very rude and departure lounge was very small.,spu
The only thing I miss in this airport are boarding bridges  it would make more efficient  also they need to build a taxiway alongside the runway to improve safety and have more fast take-off and landing. Also more food kiosk needed on departing hall. No automatic check-in available,spu
The only thing I miss in this airport are boarding bridges  it would make more efficient  also they need to build a taxiway alongside the runway to improve safety and have more fast take-off and landing.,spu
A very nice terminal; free WiFi available in 60 min chunks; however  only one fast-food like option to eat before security.,spu
Airport was soooo quiet. We were the only flight on the board! Felt like travelling on private jet. All good.,spu
I took a domestic flight so my experience was some what limited. Check in and security was easy but during COVID-19 pandemic it’s is everywhere currently. Departure lounge was fine with a good view of apron and incoming flights. Good options were limited at the single shop by the domestic departure gates.,spu
Easy access to the airport by line 37. Check-in as well as personal and border control quickly and without queues. Beautiful view from the terrace to the runway. Free and fast wi-fi.,spu
Everything is newy short ways to walk  a viewing deck  lots of bathrooms. Also a good connection to Split with a shuttle service.,spu
Self check-in was absuletely terrible  you can print your boarding passes  your baggage tag  but you cannot scan and send the baggage away yourself  you have to go to the normal chceck-in counter and have staff do it  obviously this means standing the queue  which renders the whole self chceck-in pointeless.,spu
Split is relatively small  though it is being expanded- something it sorely needs as during peak season this airport gets uncomfortably crowded. The airport staff try to limit this by stopping anyone from entering the terminal more than 2 hours before the flight. The only lounge in the airport is a Croatian Airlines Business Lounge  which is accessible by Star Alliance Gold as well. This gets incredibly crowded before flights to business heavy cities with lots of flyers with status and offers some barebones snacks and a decent drink selection.,spu
The terminal is much too small for the high season traffic. Very crowded and the AC doesn't work well enough.,spu
This airport badly needs expansion. Currently it's one big hall with 4 gates. It's too small for the passengers it handles  that means people are everywhere  sitting on the ground  by the windows and so on. There are no restaurants (obviously because there are no space for them). Only two boots selling sandwiches and a duty free store. Also airport seems to be stuck in nineties because there is no online check in. On the bright side I heard they are building new terminal  so hopefully things will improve soon. Wifi didn't work  probably due to overcrowding also.,spu
Nothing has changed since the 3 years we were here prior  the only thing is its now even busier... When will they invest and make this terminal what it should be... The entrance to an amazing city and the Dalmatian coast. They should be ashamed...,spu
Oh they so need to spend some money on this old shed of a terminal. Not sure it was ever designed for major airline traffic or people  be it on the apron or the terminal facility. Best people just horrible infrastructure... Zagreb powers need to be ashamed for ignoring this...,spu
Très très très petit terminal au vu du nombre de vol! Attendez-vous à être serrés! Néanmoins  un nouveau terminal est en construction pour rendre les voyages plus agréables.,spu
We tried to check in online but it was impossible due to an error. We tried to contact the airport by phone but we were forwarded several times and nobody seemed to be responsible for the issue. We wanted to sit together. At the check in the unfriendly staff snurbed that we should check in online if we wanted to sit together. The security and passport check  however  was quick and easy  including friendly staff. Thanks to the check in  we had bad seat.,spu
There was no queue at the checkin counter  its staff was very friendly. The security check was efficient  even though there was a relatively long queue it went really quick because they opened a second lane. Emigration was fast as well  the boarding process could have been more efficient by leading us directly to our plane. The wifi was free but slowly.,spu
Wifi wasn't working. No queues at check in  security check and passport control. Boarding seemed a bit unprofessional but quickly. The staff was friendly  the toilets clean. Online check in wasn't working for several hours. Mobile boarding passes or usage of Altea DCS would be great.,spu
This airport is too small to handle all the passengers. I flew on May 31st  and June 7th which is not really the high season  and it was packed. Not enough people working  and not enough space. The security only has 3 checking lines. There's no specific airline check in. Sometimes they make you take the bus to the airplane (walking would have taken 30 seconds).,spu
Great airport  efficient  no waiting. Only on saturdays in the tourist season it is very busy. Splendid help checking in with a wheel chair.,spu
it's crowdy  not user-friendly in any way. airport staff's tiny kindergarten. time has left SPU long ago.,spu
Far too small for the number of passengers in high season.,spu
I would say it's a good local airport. Pretty clean and in good condition. More than enough for current traffic.,spu
Not very good  small and unequipped. Baggage reclaim is a small area leaving queues outside into the airfield. Few shops and cafes  ok boarding. Nice views however from the terminal.,spu
Grei flyplass som ser flott ut fra utsiden med palmer og masse glass. Men  passkontrollen kan ta opp til en halvtime og terminalen kunne ha trengt en oppussing  spesielt med bagasjebåndene  der så det litt gammelt og slitt ut.,spu
The little terminal with few places to sit. Not bad  but nothing special.,spu
Still recovering from the Serbo Croat war.,spu
Fin og moderne utenfra  men inne er det litt gammelt. Når man ankommer går passkøen alt for tregt! Heller ingen Duty-Free på ankomst. Men på avgang går alle køene mye fortere. Split flyplass har til og med en fin utkikksterasse.,spu
Small airport  especially the lounge was the smallest I've ever experienced. Hardly any food or drink selection  mostly nuts  and some drinks in small glass bottles. Keep in mind there's only seats for 10 guests total.,zad
Overall very nice airport with some AC and a lovely spotting terrace outside. Only 7 Gates but very modern and relatively clean.,zad
Small but convenient airport  with everything you need and a outside terrace right next to the apron.,zad
Very nice little airport. Great view of the apron from the outside terrace  always walks over the tarmac to the aircrafts  really nice for aviation lovers.,zad
Free Wifi available and works really good when not so crowded. As more people arrive it just got really slow and almost unusable. There is only one restaurant to eat. The food was okay but price was too high for canteen food. Otherwise a nice tiny airport.,zad
There are regular express buses from the main coach station to the airport taking about 30mins. There is a large concourse with a cafe bar outside departures which is a sun trap in the right weather and gives good views over part of the runway. The departures hall is spacious and  when I passed through  almost empty. I didn't spend too much time there as I had checked-in online. From boarding pass check to clearing security took 10mins. I felt that this was good since there was a large queue. All of the channels were open and there were several loading stations per belt  so the queue moved quickly. The queue for immigration was equally speedy. The immigration officer was friendly. Airside was quiet too. There is a small number of facilities airside  all of which had free space. I didn't notice anywhere serving proper meals. Nor did I notice any water bottle filling stations. My flight was departing from gate 17  reached by an escalator at the left hand end of the concourse. This is a small area with a simple facilities. There is probably sufficient seating for the number of passengers that a CRJ900 can carry.,zag
There was no queue at the non-EU passport control desks and I was at the baggage reclaim very quickly. There was same delay before the baggage conveyor started. Apparently  20 minutes according to the display. I was staying close to the airport  as my original flight was due to arrive at 10pm  while this one arrived at 8pm. I had arranged to be picked up at the airport by the accommodation that I had booked. I made contact after I’d cleared customs and was picked up about 10 mins later.,zag
Flight back was 2 hours late due to freezing fog in London. Once back at Heathrow it took 2.5 hours for the baggage to be delivered. Why it took so long to remove a couple cargo boxes from a plane and take them to baggage reclaim who knows?,zag
Empty airport  10 min till gate  no need to hurry. No water bottle refill  no non alcoholic drinks in dutty free. Little coca colla bottle in restaurants costs like beer or wine.,zag
As usual in Zagreb  custom check is slow  only few people working without will to live  dont mention working,zag
On line Check-in did not send boarding card forcing us to a queue even checked already. Police border unpolite. Low quality restaurants,zag
Aéroport très calme et propre. L'espace boutique est un peu petit. Je regrette que le tramway ou qu'un train de banlieue ne s'arrête pas à l'aéroport.,zag
A peaceful little airport  and a very modern terminal and easy navigation outside and inside of the building. Odlično!,zag
It is a great  modern small airport. Even very short transit times (30 min) are easily doable here. And for longer stays Wifi  several stores and food options are available.,zag
Airport after small kid sicknesses on very beginning  now become modern and user friendly. No complaint at all.,zag
Waiting at Zagreb airport between flights is nightmare. You don’t have properly place to wait at departure terminal  just two cafeterias  with chairs  no any space to rest. Also cafeterias are so expensive  for not so good service. Big dislike!,zag
All in all  not so good. New airport with a lot of mistakes. I got lost at airport from exit bridge to exit point  there is no signs where to go !!!,zag
The new terminal is very modern and spacious but it is probably also a little too spacious as it doesn't feel particularly warm and welcoming. Security and immigration are fairly quick and there is also a funky looking smoking cabin on the inside. The transit part is very small  so there wouldn't be much to do in case of a longer layover.,zag
The airport is close to the city. The check-in line was not very long. The security check and passport check were quick. WiFi worked for the most part.,zag
New terminal  four times bigger than the last one  fast  safe  without any problems  two ways how to get to the airport (with public transport)... Staff very polite... Big plus for new terminal :),zag
all though i was visiting the old terminal i had chance to see the new one.It is very modern and laaaarge.Mf final though on the old terminal is not very good.The old one is very slow and you need to pass through the Duty-free zone to do take a pee.There are no jet-bridges and the wifi is the only thing that kept me alive while waiting to board (atleast for 15 minuted as musch as it lasted).I couldn't purchase more wifi with my visa or mastercard.Hope the new terminal is much better.,zag
Very small  packed and old fashioned. But when I was taking off I saw a new airport under construction so Zagreb soon will have a very modern airport. Very nice geen zone / park in front of the departure terminal.,zag
An old airport. Very expensive parking and food and drinks. A new terminal is being built  but until IT is finished  I will have to use this one. IT is clean  but not nice. A capital of Croatia deserves nicer airport.,zag
Worst and dirtiest airport IN WORLD.I am shock I DO NOT KNOW HOW AIRCRAFT can land andTAKE OFF FROM ZAGREB.MY recommendations to all people who want to visit cROATIA either town in Croatia as I am to better work around Croatia since the country is awful  I was also in Serbia BELGRADE I can say that ZAGREB CROATIA aND MUCH lagging behind Belgrade and SERBIA.I LOVE BELGRADE I could go there EVERYYEAR ALL people would TO SAY VISIT BELGRADE AND You will not regret.,zag
Very friendly airport  easy to get around. Check-in fast  staff kind an helpful. Getting throug customs fast and well organized. No complains. Good restaurant on the first floor  with nice view of the apron. I would always give my vote to this airport. A new terminal is being built northeast of the old terminal  with a new apron  too. It will be finished in two years time.,zag
What do you expect? Singapore Changi or Zurich Kloten? it is an airport from the former Yugoslav regime. the new terminal will be build very soon. opening in 2016. vote then please again. it will be one of the most beautiful small airports in the world! :),zag
Some airport workers are crazy. We almost got killed when a baggage-train-car suddenly crossed right in front of the bus that was driving us to the terminal building. Fortunately the driver managed to stop before we crashed.,zag
This must be the worst airport in South-Eastern Europe. The lost my luggage  the airport security was so slow that I almost missed my flight. The airport lounge is terrible with one small bar with poor selection of food and drinks.,zag
New terminal is needed  insufficient that incoming transfer passengers have to go to security check again and outgoing transfer passengers can walk right throug.,zag
They should start building that new terminal. The old one might be sufficient  but quite ugly and not up to modern standards.,zag
uporali się ze śniegiem i odmrażaniem samolotu - podczas śnieżycy...pełno śniegu  a asamolot wystartował - jestem pełen podziwu,zag
Lufthavnen inneholder alt man trenger: en bar  duty-free butikk  lounge  bilutleie med mer. Men jeg har flere ganger opplevd forsinkelser her  det er synd.,zag
Small  old  but clean and simple.,zag
It's great that you are bused to the planes (not so much in North America). Everything happens at once at this tiny airport. Major flaw  customs wouldn't process us until they opening about 45 mins before flight (9 pm departure),zag
10$ for 1 hour of Internet access. It's better to go to Zagreb for a lunch bcuz food in terminal does not worth the money.,zag
Effektiv flyplass. Kofferten ble ødelagt og dyktige ansatte gav oss erstatning.,zag
Still recovering from the Serbo Croat war.,zag
19,zag
Ankomst: Passkontroll gikk litt tregt. Bagasjen min kom fort på båndet. Vi måtte være der noen timer for å vente på en buss  og vi fant noen deilige liggesenger i andre etasje. Hyppige avganger til byen med skyttelbuss. Avgang: Først fikk vi beskjed om a,zag
A military base within the British Sovereign Base area with no civilian facilities. There is no access to the base without a pass,akt
Terrible rental car parking markings! Had to loop once after i took the mandatory left turn at the smaller roundabout  then got in the wrong parking. Put some signs  people!,lca
It was alright  everything there  the private transfers  but I didn't really like the staff  but it was enjoyable,lca
A little slow on the baggage coming out  also being a Business passenger with so called priority luggage waiting 20 minutes after the first bags appeared  isn't my idea of priority.,lca
Hi! Larnaca airport was not so good. the check in took almost an hour and the food was really expensive,lca
Overcrowded - spent more than 2 hours standing in huge queues for check-in  security control  passport control. Too much stress. I found i it totally unavailable for elderly or passengers with minor (but still) problems to stand for so much time.,lca
Horribe Toilets  horriblen and confusing gate. You really don´t know which gate. wifi is also weak. But at least shops and security check is nice.,lca
Incompetent ground staff that are not trained in Airlines Pre-check systems. Result- slow boarding progress. The security staff is far below industry standard and does not fulfill IATA standards. Luggage is not checked thoroughly.,lca
Very poor service at check-in  almost appeared as though they weren't sure of what they were doing. No fast track for Business passengers and no priority boarding.,lca
Very poor service at check-in  spent 20 minutes talking to each other rather than starting the process. No fast track for Business class passengers.,lca
A small but very clean  nicely laid out and Hassle free airport. Check in efficient as was security. A larger than usual duty free area  plenty to relieve you of those surplus euros! The options for dining are quite limited but in keeping for an airport of this size i’d say. No long walk to the gates which all appeared to be serviced by air bridges  so any prevailing weather rendered irrelevant. My arrival here also went without incident so  taxis right outside  nice and handy. Overall a very satisfactory experience.,lca
LCA is a fantastic airport with hourly bus rides to the main cities on the island. This makes it extremely accessible from all parts of the country. There are many food options at the airport and terminal building is very nice. Quite spacious  clean and with lots of natural light. One of the best airports around.,lca
Too long! Spent a lot of time in lines! About 2 hours from enter to the airport till security finish! It is terrible!,lca
immigration machines don't make any sense - if they are there to speed up the process  they don't work. You spend your time at the counter and then  waiting in a line to an officer  longer than relgular immigration process,lca
Too many passangers with too less food services. The Wifi authorization is complicated: you need internet connection to finish the authorization process...,lca
Got there 1 hour before depart  more than enough. Baggage control doesn't really care about liquids: They don't ask you to take the liquids bag out.,lca
The new terminal is really making the difference. Easy to reach  good check-in facilities  gate area very nice.,lca
check-in computer systems failed within the airport  which created a huge chaos and delays at departures,lca
Seems like the airport cleaning team can not cope with the growing number of passengers at the airport. One thing I always loved about LCA is that it was clean. This time that was not the case. The gate area was filthy with crumbs and chips all over the floor while the windows were very 'oily.' Very disappointed.,lca
Wifi didn't work  very expensive duty free  Nice that it were two tunnels to our craft to the begin door and to the middle,lca
One of the best airports I've ever seen. Very clean and friendly. The staff is helpful and polite  very professional.,lca
The airport in Larnaca is very good and comfortable. The only thing that didn't work out was that I couldn't find any wi-fi. But all the rest was fine. Ah  and I was very surprised that on security check they have someone who picks your things and organizes them. It's such a good thing!,lca
this airport in Cyprus is good its easy to get to the airport their are lots of facilities like shops and restaurants the immigration queues are terrible [1.30hours],lca
Good airport with good facilities. The security check is going smoothly and the personnel is very kind and helpful.,lca
Public transport in Cyprus is underdeveloped  but the airport is easy to get to (and from) from all major cities not that the Travel Express shared minibus service is licensed to use the airport. The terminal facilities are as good as can be expected from an airport in a small country and immigration/customs are normally fast and pain free. Security is good as well. Queues are normally kept down and it's surprisingly efficient. The lounge has a small selection of food and looks past its best.,lca
Very cool airport. Quick Check and plenty of space for waiting flight. Lots of shops and bars. Great air conditioning. Excellent transport to the airport. Airport services speaks perfect English. Only negative is badly running wifi!,lca
Not a big airport but very spacious and open in the inside. Couldn't connect to wifi on my phone for some reason. Was not busy so customs and security was quick. Lots of different choices for food.,lca
very nice airport but a bit disorientating. lovely staff spoke perfect english and made the airport feel like home! runway was a bit rough but that may have been wind,lca
My favourite airport to fly to without a doubt. Always delivers a great sevice. Passport control always quick. Baggage is always out quickly. Singage is great. There are plenty of toilets on arrival with a duty free shop and bank ect. On departure the check in is brilliant easy to find you're desk cue's are minimal. Security again is very quick its never taken me more than 5 mins to get through it. In the departure lounge there are plenty of facilities  a large duty free shop  a bar  a buger king and plenty of toilets. There is also plenty of seating while you wait for you're flight. Being a modern airport the signage is very good and all gates are easy to find.,lca
Larnaca airport is truly fantastic. The terminal is modern with a lot of light and a wide selection of shops. The Kapnos shuttle service tends to be unreliable  especially if you are catching one of those 05.30 departures.,lca
The airport's new terminal building is great and clean. However if you don't arrive in time (at least 2 hours prior departure) it might be quite challenging not to miss your flight as passengers are queueing in a huge line to get through the security and/or passport check (I'm talking about our experience as EU citizens in October... I can only imagine the situation during the high season...). The airport's smoking area within the terminal building is a huge plus though.. loved it!,lca
I have never experienced such a slow check in. 1 hour in line to check in 200 persons  with 6 counters open. Security was ok  but also took its time as well as passport conbtrol. On this airport you should be at leaset 2 1/2 hour before departure  at least if you have luggage to check in.,lca
Nice small airport with exceptionally low prices. And even if the airport itself is quite small  there are numerous shopping facilities  restaurants  dutyfree and all. Easy to navigate  smooth check-in and security. Free WiFi.,lca
Я там забыла пиджак! Не вернули... =),lca
Spacious and modern. Little hot though.,lca
nice airport!,lca
Just nice airport. Everything is fast.,lca
Good modern facilities  could have more shops and lower prices.,lca
Great airport  probably one of the better ones in Europe. Clean  spacious with a lot of natural light and most importantly efficient.,lca
Nice  new airport  very easy to get to the gates.,lca
Spacious  clean  fast and nice airport.,lca
wiadomość o poóźnieniu i nie zrobili z tym nic  wiedzieli  że mam czas na przesiadkę tylko 30 min  opóźnienie nawet do godziny (plan wylot 16:25  new time: 17:00),lca
Do not buy anything at the Larnaca duty free on the way out. They do not know the regulations at other airports that you may pass through. We had our purchases confiscated at Bangkok.,lca
very nice new airport,lca
Nice and new airport  shopping area not very big  but is probably the fastest airport i've been. you can arrive 1 hour before the flight  and u gonna wait 24 minutes in front of the gate:),lca
Nice small airport !,lca
Eating areas very warm  good shopping though. Waiting area seats a bit hard. Clean toilets,lca
Big airport - great atmosphere,lca
Holding area too small. Checkin chaos. Toilets bad. FIDS archaic.,lca
nice airport,lca
Pretty poor and very crowed. Bus stand.,lca
Very good new airport,lca
A good and new airport. Fairly quick and efficient.,lca
nice hot weather  sunny day  nice new airport and perfekt holiday location,lca
Small airport  very easy to get through. Queues at customs on arrival were being managed by staff even after midnight. Security staff were friendly. Toilets were clean on both occasions. Was travelling on the first flight of the day at 05:45 but the shops and food outlets in the departure lounge were already open. A pleasure to travel to and from.,pfo
Small airport but so quick and easy to get through  staff nice and not stressing like some countries. Smooth path through customs ????,pfo
Very good experience today  efficient and friendly service throughout. A quiet morning but all facilities were available,pfo
Airport is VERY expensive as far as airports go. Expect to spend EURO15/20 per person for a very basic meal with a soft drink. The check in and security process is probably the most efficient I've ever but the rest of it lacks in staff proactivity.,pfo
Basic airport with basic facilities. The food outlets airside we saw were rubbish and as usual  a rip-off. Taxis are also a rip off. Always refuse the first price as they negotiate. I actually walked away and the driver came after me to offer a lower price.,pfo
Baggage claim took really long and they didn't even bring the buss we were supposed to go on so we had to walk in the boiling hot weather the toilets were clean enough and staff were nice,pfo
Departing Pafos is difficult due to Cypriot Covid restrictions. Check in and immigration are OK. What let's it down is the departure lounge. Every other seat not in use  so departing at weekends is hit or miss whether you get a seat or not. Announcements may as well be al in Greek (they are in English 50/50). Impossible to hear and actually a waste of effort.,pfo
Arriving in Pafos is OK now that Covid testing has stopped. Still needed my Cyprus travel pass and Vaccination certificate. Baggage claim is hit and miss.,pfo
Despite Covid they have made people to crowed within very small area with no chance to keep the right disctance.,pfo
I had no problems with this great airport It such a nice airport nothing bad i have to say about it!,pfo
Brilliant Service Quick through security. Great food. Can recommend central bar. Our flight was so well boarded.,pfo
Loved this airport  very modern for an island airport  check in and security was quick. Great selection of shops and restaurants  prices were as usual expensive. Departures area was very big with lots of seating.,pfo
Nice airport  close to the city of Paphos ando to the highway to Limassol. The security check has been very fast and the duty free shop is quite big. Despite this I found a bug under one of the seats in the waiting area  Cleaning improvement needed.,pfo
Another airport that feels justified in charging criminal prices for soft drinks after security and has the nerve to ask for boarding passes to buy them.,pfo
Arrival at this small airport is a breeze. Customs is often understaffed but baggage claim is quick and efficient. Excellent car pick-up service.,pfo
Small airport that gets you on your plane rather quickly. Walk-up/walk-off set up  better than having to crowd onto a bus to get to the plane. Food is overpriced. Get yourself a coffee before going through security as choices are not as good once inside. Shops are okay. The lounge is basic and straightforward. The best part is the car drop-off/pick-up. Very convenient!,pfo
Chaotic! Two flights trying to board through the same gate. Information screen kept changing details but still getting it wrong. Cabin crews had keep sorting out passengers! Lounge jam packed ~ heaven only knows what it would be like inthe middle of summer. Lounge overflowed into 'cattle sheds' outside  then when they were full onto the aircraft standing on the tarmac.,pfo
The smaller of Cyprus' airports. Very easy to get to from Pafos by bus  and from the rest of the government controlled cities by Travel Express. Facilities are better than you'd expect from such a small airport. The only downside is you can expect to be waiting in the heat on the tarmac if you're flying a budget airline.,pfo
Paphos airport was very good but there was a lack of facilities (I.e. Only duty free and 1 or 2 other shops. Also there some flights that weren't announced. All the staff were very friendly. I didn't think the security was as safe as the UK and you need to show your passport once you have gone through the security check point. The food court has reasonable food at good prices. Paphos airport is more of a holiday airport.,pfo
Fairly average airport  has a good amount of shops and food services too. Baggage claim was really quick  probably because we arrived at a late time so no one else except people from our flight were there. Took a long time finding the airport when coming back because there was a lot of road works going on around the area. There is also  as far as I could tell  only one road into the airport. Immigration/customs took less than 20 minutes. Overall a more than average airport. I didn't check  but I'm not sure whether there is any free WiFi  which is kind of annoying.,pfo
I think I preferred the old Paphos terminal with the outside seating. This is just a bog standard EasyRyan pile them on terminal with minimal facilities and duty free more expensive than local retail.,pfo
I`ve got only carry-on baggage so I should not rate Baggage claim. Getting to the airport is very simple. From Harbour station (main station for the bus in Pafos center) bus 612 is going directly to the airport. Cost 1 5 euro (for students 0 75 euro). Airport is small and good marked so there is no problem with find proper gate. If you have a lot of time you can go to the seashore. It is 5 minutes walk from airport.,pfo
Aircraft parked only,pfo
A very nice  well designed modern airport. All departures in one building  all gates in one area. All gates connected to a bus which takes you to your plane. Good selection of well known shops  good prices  friendly security staff.,pfo
Not well connected to the highway. The terminal itself is a bit boring but small and accessible so there is no need to arrive 2 hours before a flight. Costa Coffee is available outside of security. The duty free shops are adequate. Walk to aircraft.,pfo
benches without armrests - quite good place to sleep,pfo
Very Basic  2 shops and a bar.,pfo
Big queues to check in and appeared disorganised. Signage unclear. Not enough seating in departure lounge,pfo
Bag drop was terrible. Waited 40 minutes  check in woman was miserable as sin. Did not speak at all. Security very rude and trying to rush everyone through telling all to "Hurry Up" treated like animals.,pfo
not that good food,pfo
Kleiner Airport  sauber  effizient und freundlich mit gutem Duty-Free-Shop für Whiskyfans,pfo
Very good and quick check in,pfo
Very crowded check-in area and departure lounge.,pfo
Small airport. Basic but efficient.,pfo
It is not an airport really  it looks like a small Greyhound station from the 60’s but without the amenities ... even back then (!) It’s just a large extremely dirty loud room with 2 counters to check in... and 200 packed passengers shouting. A few military guards to check your ID and flight ticket  no metallic portal  no computer  no seat  no toilet. I went once only to pick up someone. I was astonished. I flew to other airports in third-world countries  this is the worst I’ve seen so far. It is also extremely dangerous if you are not familiar with the area - in times of war as well as peace. Update: just saw travelers’ pictures  the airport now has seats and sells drinks (2020),fih
The new facilities for immigration and luggage are impressive  and quiet for those who new the old ones - even if my luggage took 45' to appear today,fih
The new airport facilities are great  as well on arrival as on departure. Although on departure there are still too many checkpoints. Also  once on the tarmac  under the burning sun  we all had to queue again for 3 other checks before boarding the plane. P.S. I don't see the need of checking the international vaccination card on exciting.,fih
Departure from Ndjili is a headache !! Very bad organisation of check-in and departure formalities !,fih
Stop in Douala,fih
I have been to several African airports but have never seen an airport where everything is such a mess  from bizarre formalities to get your passport back to the check-in process which is completely surrealistic,fbm
Very nice airport with free parking. Friendly and helpful staff. One of the best lounge I ever have been at,aal
